traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14
795,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70468647e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
796,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70468703e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
797,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70468759e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
798,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70468814e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
799,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7046887e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
800,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70468925e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
801,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70468953e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
802,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469008e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
803,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469064e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
804,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469119e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
805,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469175e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
806,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7046923e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
807,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469286e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
808,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469341e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
809,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469369e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
810,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469425e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
811,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7046948e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
812,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469536e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
813,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469591e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
814,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469647e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
815,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469702e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
816,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469758e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
817,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469813e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
818,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469841e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
819,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469896e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
820,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70469952e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
821,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470008e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
822,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470063e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
823,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470119e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
824,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470174e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
825,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047023e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
826,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470285e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
827,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470313e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
828,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470368e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
829,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470424e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
830,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470479e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
831,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470535e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
832,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047059e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
833,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470646e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
834,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470701e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
835,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470729e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
836,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470785e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
837,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047084e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
838,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470896e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
839,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70470951e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
840,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471007e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
841,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471062e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
842,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471118e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
843,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471173e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
844,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471201e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
845,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471257e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
846,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471312e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
847,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471368e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
848,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471423e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
849,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471479e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
850,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471534e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
851,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047159e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
852,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471617e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
853,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471673e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
854,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471728e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
855,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471784e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
856,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471839e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
857,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70471895e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
858,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047195e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
859,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472006e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
860,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472061e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
861,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472089e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
862,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472145e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
863,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.704722e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
864,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472256e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
865,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472311e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
866,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472367e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
867,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472422e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
868,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472478e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
869,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472506e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
870,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472561e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
871,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472617e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
872,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472672e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
873,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472728e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
874,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472783e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
875,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472839e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
876,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472894e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
877,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047295e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
878,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70472977e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
879,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473033e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
880,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473088e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
881,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473144e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
882,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473199e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
883,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473255e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
884,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047331e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
885,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473366e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
886,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473421e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
887,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473449e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
888,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473505e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
889,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047356e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
890,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473616e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
891,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473671e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
892,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473727e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
893,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473782e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
894,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473838e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
895,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473866e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
896,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473921e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
897,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70473977e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
898,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474032e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
899,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474088e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
900,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474143e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
901,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474199e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
902,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474254e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
903,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047431e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
904,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474337e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
905,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474393e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
906,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474448e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
907,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474504e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
908,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474559e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
909,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474615e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
910,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047467e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
911,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474726e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
912,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474754e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
913,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474809e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
914,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474865e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
915,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047492e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
916,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70474976e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
917,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475031e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
918,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475087e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
919,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475142e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
920,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475198e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
921,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475226e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
922,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475281e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
923,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475337e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
924,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475392e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
925,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475448e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
926,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475503e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
927,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475559e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
928,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475614e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
929,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475642e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
930,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475697e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
931,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475753e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
932,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475808e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
933,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475864e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
934,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475919e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
935,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70475975e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
936,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047603e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
937,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476086e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
938,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476114e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
939,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476169e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
940,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476225e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
941,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047628e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
942,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476336e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
943,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476391e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
944,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476447e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
945,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476502e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
946,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476558e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
947,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476586e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
948,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476641e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
949,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476697e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
950,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476752e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
951,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476808e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
952,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476863e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
953,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476919e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
954,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70476974e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
955,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477002e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
956,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477057e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
957,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477113e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
958,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477168e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
959,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477224e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
960,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477279e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
961,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477335e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
962,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047739e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
963,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477446e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
964,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477474e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
965,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477529e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
966,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477585e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
967,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047764e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
968,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477696e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
969,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477751e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
970,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477807e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
971,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477862e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
972,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.7047789e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
973,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70477946e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
974,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478001e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
975,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478057e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
976,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478112e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
977,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478168e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
978,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478223e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
979,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478279e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
980,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478334e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
981,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478362e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
982,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478417e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
983,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478473e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
984,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478528e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
985,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478584e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
986,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478639e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
987,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478695e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
988,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478751e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
989,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478778e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
990,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478834e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
991,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478889e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
992,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70478945e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
993,0,3.62385011,-2.5,-2.5,NaN,NaN,NaN,2.70479e-10,NaN,NaN,NaN,7.55948221e-11,NaN,NaN
